sampleRateHz,attenuationDb,M,tapCount,feasible,worstStopbandDb,rPeakPercent,settlingSampleSpan,settlingMs,taps
88200,0.17,17,35,1,-94.9947,4.49219,34,0.385488,"0.00797568;-0.00719657;-0.016004;0.0271276;0.0005289;-0.0271276;0.00363158;0.0238733;0.00255275;-0.0271276;-0.000749021;0.0127686;0.0271276;-0.0271276;-0.0271276;-0.0271276;0.25206;0.603884;0.25206;-0.0271276;-0.0271276;-0.0271276;0.0271276;0.0127686;-0.000749021;-0.0271276;0.00255275;0.0238733;0.00363158;-0.0271276;0.0005289;0.0271276;-0.016004;-0.00719657;0.00797568"
88200,0.18,17,35,1,-94.9987,50,34,0.385488,"0.00246272;0.029123;-0.083444;0.0677681;0.0735514;-0.220364;0.220364;-0.0715601;-0.0816338;0.170806;-0.220364;0.220364;-0.154256;0.053867;0.0525874;-0.220364;0.440728;0.440728;0.440728;-0.220364;0.0525874;0.053867;-0.154256;0.220364;-0.220364;0.170806;-0.0816338;-0.0715601;0.220364;-0.220364;0.0735514;0.0677681;-0.083444;0.029123;0.00246272"
88200,0.19,17,35,1,-95,4.49219,34,0.385488,"0.00819193;-0.00872748;-0.0148012;0.0269716;-0.000471386;-0.0269716;0.00282906;0.0269716;7.91129e-05;-0.0269716;0.000880479;0.0124621;0.0269716;-0.0269716;-0.0269716;-0.0269716;0.253295;0.600412;0.253295;-0.0269716;-0.0269716;-0.0269716;0.0269716;0.0124621;0.000880479;-0.0269716;7.91129e-05;0.0269716;0.00282906;-0.0269716;-0.000471386;0.0269716;-0.0148012;-0.00872748;0.00819193"
88200,0.21,17,35,1,-94.9952,4.49219,34,0.385488,"0.00710327;-0.0116863;-0.00623049;0.0270532;-0.0193801;-0.00260765;0.00458306;-0.0035625;0.0270532;-0.0270532;-0.0161712;0.020853;0.0270532;-0.0270532;-0.0270532;-0.0270532;0.253038;0.602229;0.253038;-0.0270532;-0.0270532;-0.0270532;0.0270532;0.020853;-0.0161712;-0.0270532;0.0270532;-0.0035625;0.00458306;-0.00260765;-0.0193801;0.0270532;-0.00623049;-0.0116863;0.00710327"
88200,0.22,17,35,1,-94.9999,50,34,0.385488,"-0.0133757;0.0541413;-0.074844;-0.031007;0.206502;-0.206502;-0.0350104;0.206502;-0.071057;-0.101741;0.00649989;0.206502;-0.206502;0.0593713;0.0247881;-0.143772;0.413004;0.413004;0.413004;-0.143772;0.0247881;0.0593713;-0.206502;0.206502;0.00649989;-0.101741;-0.071057;0.206502;-0.0350104;-0.206502;0.206502;-0.031007;-0.074844;0.0541413;-0.0133757"
88200,0.23,17,35,1,-94.9965,50,34,0.385488,"0.0137596;0.00849726;-0.0867037;0.108373;0.0370866;-0.219555;0.219555;-0.0478749;-0.0694887;0.0801761;-0.128261;0.219555;-0.219555;0.100833;0.0444925;-0.219555;0.43911;0.43911;0.43911;-0.219555;0.0444925;0.100833;-0.219555;0.219555;-0.128261;0.0801761;-0.0694887;-0.0478749;0.219555;-0.219555;0.0370866;0.108373;-0.0867037;0.00849726;0.0137596"
88200,0.24,17,35,1,-94.9931,4.39453,34,0.385488,"0.00468355;-0.00572574;-0.0121392;0.0223467;0.00325029;-0.0262588;0.00230593;0.0262588;-0.000223505;-0.0262588;-0.00244406;0.013393;0.0262588;-0.0262588;-0.0262588;-0.0262588;0.254563;0.597534;0.254563;-0.0262588;-0.0262588;-0.0262588;0.0262588;0.013393;-0.00244406;-0.0262588;-0.000223505;0.0262588;0.00230593;-0.0262588;0.00325029;0.0223467;-0.0121392;-0.00572574;0.00468355"
88200,0.26,17,35,1,-94.9963,4.39453,34,0.385488,"0.00651474;-0.0107197;-0.00640777;0.0263887;-0.0186944;-0.00377979;0.00598015;-0.00360372;0.0263887;-0.0263887;-0.0166379;0.0206403;0.0263887;-0.0263887;-0.0263887;-0.0263887;0.252852;0.600489;0.252852;-0.0263887;-0.0263887;-0.0263887;0.0263887;0.0206403;-0.0166379;-0.0263887;0.0263887;-0.00360372;0.00598015;-0.00377979;-0.0186944;0.0263887;-0.00640777;-0.0107197;0.00651474"
88200,0.27,17,35,1,-94.9992,50,34,0.385488,"0.0207333;-0.0599279;0.0472842;0.0743852;-0.202334;0.171018;0.0341669;-0.202334;0.202334;-0.0919989;0.0220241;-0.00283871;-0.0765381;0.202334;-0.202334;-0.0429764;0.404668;0.404668;0.404668;-0.0429764;-0.202334;0.202334;-0.0765381;-0.00283871;0.0220241;-0.0919989;0.202334;-0.202334;0.0341669;0.171018;-0.202334;0.0743852;0.0472842;-0.0599279;0.0207333"
88200,0.28,17,35,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
88200,0.29,17,35,1,-94.9942,5.07813,34,0.385488,"0.00274385;-0.0139782;0.0110861;0.0158537;-0.0318309;0.0258681;-0.0130363;-0.00627674;0.0318309;-0.0318309;0.00656773;-0.00528275;0.0318309;-0.0159297;-0.0318309;-0.0318309;0.242634;0.626824;0.242634;-0.0318309;-0.0318309;-0.0159297;0.0318309;-0.00528275;0.00656773;-0.0318309;0.0318309;-0.00627674;-0.0130363;0.0258681;-0.0318309;0.0158537;0.0110861;-0.0139782;0.00274385"
88200,0.31,17,35,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
88200,0.32,17,35,1,-94.9978,100,34,0.385488,"-0.0154353;0.116551;-0.168763;-0.0603613;0.438451;-0.438451;-0.0740107;0.438451;-0.173521;-0.202777;0.0149605;0.438451;-0.438451;0.0375649;0.228314;-0.29865;0.438451;0.438451;0.438451;-0.29865;0.228314;0.0375649;-0.438451;0.438451;0.0149605;-0.202777;-0.173521;0.438451;-0.0740107;-0.438451;0.438451;-0.0603613;-0.168763;0.116551;-0.0154353"
88200,0.33,16,33,1,-94.9946,100,32,0.362812,"0.0721026;-0.219482;0.195471;0.186883;-0.63132;0.63132;-0.148431;-0.298089;0.450195;-0.518834;0.63132;-0.516767;0.0461674;0.453326;-0.63132;0.531638;0.531638;0.531638;-0.63132;0.453326;0.0461674;-0.516767;0.63132;-0.518834;0.450195;-0.298089;-0.148431;0.63132;-0.63132;0.186883;0.195471;-0.219482;0.0721026"
88200,0.34,16,33,1,-94.9969,4.6875,32,0.362812,"0.004638;-0.0103783;-0.00480226;0.0270547;-0.0113597;-0.0270547;0.0270547;0.0179175;-0.0270547;-0.0230687;0.0270547;0.0270547;-0.0270547;-0.0270547;-0.0270547;0.265525;0.577166;0.265525;-0.0270547;-0.0270547;-0.0270547;0.0270547;0.0270547;-0.0230687;-0.0270547;0.0179175;0.0270547;-0.0270547;-0.0113597;0.0270547;-0.00480226;-0.0103783;0.004638"
88200,0.36,16,33,1,-94.9969,4.78516,32,0.362812,"0.00419815;-0.0133792;0.00301996;0.0271645;-0.0271645;-0.00992749;0.0271645;0.00282065;-0.0138905;-0.0271645;0.0271645;0.0271645;-0.0271645;-0.0271645;-0.0271645;0.270482;0.567683;0.270482;-0.0271645;-0.0271645;-0.0271645;0.0271645;0.0271645;-0.0271645;-0.0138905;0.00282065;0.0271645;-0.00992749;-0.0271645;0.0271645;0.00301996;-0.0133792;0.00419815"
88200,0.37,16,33,1,-94.9954,50,32,0.362812,"-0.0431289;0.073453;0.00733615;-0.153037;0.202279;-0.0507519;-0.145301;0.202279;-0.119804;0.0474464;-0.0114803;-0.0716638;0.202279;-0.202279;-0.0444634;0.404558;0.404558;0.404558;-0.0444634;-0.202279;0.202279;-0.0716638;-0.0114803;0.0474464;-0.119804;0.202279;-0.145301;-0.0507519;0.202279;-0.153037;0.00733615;0.073453;-0.0431289"
88200,0.38,14,29,1,-94.9944,4.58984,28,0.31746,"0.00101413;0.000308633;0.00260806;-0.0172725;0.0103324;0.0273364;-0.0273364;-0.0179266;0.020267;0.0273364;-0.0273364;-0.0273364;-0.0273364;0.25755;0.595584;0.25755;-0.0273364;-0.0273364;-0.0273364;0.0273364;0.020267;-0.0179266;-0.0273364;0.0273364;0.0103324;-0.0172725;0.00260806;0.000308633;0.00101413"
88200,0.39,14,29,1,-94.9992,4.58984,28,0.31746,"-0.00191267;0.00563218;0.0036723;-0.0253595;0.0148503;0.0272463;-0.0272463;-0.016207;0.0183162;0.0272463;-0.0272463;-0.0272463;-0.0272463;0.25869;0.593621;0.25869;-0.0272463;-0.0272463;-0.0272463;0.0272463;0.0183162;-0.016207;-0.0272463;0.0272463;0.0148503;-0.0253595;0.0036723;0.00563218;-0.00191267"
88200,0.41,14,29,1,-94.995,50,28,0.31746,"0.0385926;-0.0354236;-0.0566719;0.158348;-0.0789719;-0.148789;0.213937;0.00490412;-0.193581;0.0570283;0.213937;-0.213937;-0.101183;0.427874;0.427874;0.427874;-0.101183;-0.213937;0.213937;0.0570283;-0.193581;0.00490412;0.213937;-0.148789;-0.0789719;0.158348;-0.0566719;-0.0354236;0.0385926"
88200,0.42,14,29,1,-94.9996,6.25,28,0.31746,"0.0122245;0.00198445;-0.0230473;0.016393;0.00389797;-0.0107394;0.0150057;-0.0348866;0.0161024;0.0348866;-0.0183853;-0.0348866;-0.0348866;0.277244;0.558186;0.277244;-0.0348866;-0.0348866;-0.0183853;0.0348866;0.0161024;-0.0348866;0.0150057;-0.0107394;0.00389797;0.016393;-0.0230473;0.00198445;0.0122245"
88200,0.43,20,41,1,-95,6.25,40,0.453515,"0.0168799;-0.0152035;-0.00760395;0.0356813;-0.0356813;0.013596;0.0134579;-0.0202248;0.0356813;-0.0356813;0.000135973;0.0356813;-0.0138312;-0.0356813;0.017865;0.0356813;-0.0266771;-0.0356813;-0.0356813;0.271837;0.570901;0.271837;-0.0356813;-0.0356813;-0.0266771;0.0356813;0.017865;-0.0356813;-0.0138312;0.0356813;0.000135973;-0.0356813;0.0356813;-0.0202248;0.0134579;0.013596;-0.0356813;0.0356813;-0.00760395;-0.0152035;0.0168799"
88200,0.44,20,41,1,-94.9998,100,40,0.453515,"0.0705646;-0.134707;0.0849538;0.0986485;-0.26868;0.26903;-0.111821;-0.0355268;0.0454462;-0.00446244;0.0950204;-0.26903;0.26903;-0.0894751;0.0654816;-0.26903;0.26903;0.146497;-0.53806;0.53806;0.53806;0.53806;-0.53806;0.146497;0.26903;-0.26903;0.0654816;-0.0894751;0.26903;-0.26903;0.0950204;-0.00446244;0.0454462;-0.0355268;-0.111821;0.26903;-0.26868;0.0986485;0.0849538;-0.134707;0.0705646"
88200,0.46,20,41,1,-94.9974,50,40,0.453515,"0.0133745;-0.0823269;0.106972;0.0215073;-0.185212;0.185212;-0.064793;0.0444191;-0.0695731;-0.0293069;0.185212;-0.185212;0.126471;-0.185212;0.185212;0.0360041;-0.185212;0.0744872;-0.0476584;0.370424;0.370424;0.370424;-0.0476584;0.0744872;-0.185212;0.0360041;0.185212;-0.185212;0.126471;-0.185212;0.185212;-0.0293069;-0.0695731;0.0444191;-0.064793;0.185212;-0.185212;0.0215073;0.106972;-0.0823269;0.0133745"
88200,0.47,20,41,1,-94.9999,25,40,0.453515,"-0.0105287;0.0350712;-0.0281856;-0.028662;0.101184;-0.101184;0.0306357;0.0578244;-0.101184;0.101184;-0.101184;0.0572916;0.0337322;-0.101184;0.101184;-0.0738925;0.101184;-0.101184;-0.0792059;0.404736;0.404736;0.404736;-0.0792059;-0.101184;0.101184;-0.0738925;0.101184;-0.101184;0.0337322;0.0572916;-0.101184;0.101184;-0.101184;0.0578244;0.0306357;-0.101184;0.101184;-0.028662;-0.0281856;0.0350712;-0.0105287"
88200,0.48,20,41,1,-94.9952,3.61328,40,0.453515,"-0.0114784;0.0125857;0.0126561;-0.0218878;0.00526969;0.00301744;0.0156902;-0.0143475;-0.0218878;0.0218878;0.00973621;-0.00234893;-0.0218878;0.00937119;0.00280199;0.0218878;-0.0218878;-0.0218878;-0.0218878;0.241718;0.60576;0.241718;-0.0218878;-0.0218878;-0.0218878;0.0218878;0.00280199;0.00937119;-0.0218878;-0.00234893;0.00973621;0.0218878;-0.0218878;-0.0143475;0.0156902;0.00301744;0.00526969;-0.0218878;0.0126561;0.0125857;-0.0114784"
88200,0.49,20,41,1,-94.9957,100,40,0.453515,"0.0587594;-0.0913003;0.0520942;0.0198558;-0.0724276;0.151867;-0.25971;0.25971;-0.0896325;-0.104086;0.195049;-0.230832;0.25971;-0.25971;0.25971;-0.25971;0.106162;0.24478;-0.519421;0.519421;0.519421;0.519421;-0.519421;0.24478;0.106162;-0.25971;0.25971;-0.25971;0.25971;-0.230832;0.195049;-0.104086;-0.0896325;0.25971;-0.25971;0.151867;-0.0724276;0.0198558;0.0520942;-0.0913003;0.0587594"
88200,0.51,20,41,1,-94.9975,3.51563,40,0.453515,"-0.0110892;0.0084752;0.0199304;-0.0211413;-0.00830554;0.0171167;0.0149508;-0.0211413;-0.0211413;0.0211413;0.0211413;-0.0165982;-0.0211413;0.0194877;-0.00273458;0.0211413;-0.0211413;-0.0211413;-0.0211413;0.242655;0.601353;0.242655;-0.0211413;-0.0211413;-0.0211413;0.0211413;-0.00273458;0.0194877;-0.0211413;-0.0165982;0.0211413;0.0211413;-0.0211413;-0.0211413;0.0149508;0.0171167;-0.00830554;-0.0211413;0.0199304;0.0084752;-0.0110892"
88200,0.52,20,41,1,-94.9975,25,40,0.453515,"-0.0125073;0.0381468;-0.02916;-0.0311997;0.101236;-0.101236;0.0347292;0.0523179;-0.101236;0.101236;-0.101236;0.0590557;0.0320529;-0.101236;0.101236;-0.0707873;0.101236;-0.101236;-0.0788257;0.404942;0.404942;0.404942;-0.0788257;-0.101236;0.101236;-0.0707873;0.101236;-0.101236;0.0320529;0.0590557;-0.101236;0.101236;-0.101236;0.0523179;0.0347292;-0.101236;0.101236;-0.0311997;-0.02916;0.0381468;-0.0125073"
96000,0.03,18,37,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
96000,0.04,18,37,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
96000,0.06,18,37,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
96000,0.07,18,37,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
96000,0.08,15,31,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
96000,0.09,15,31,1,-94.9947,37.5,30,0.3125,"-0.0157013;0.0557258;-0.0511406;-0.046362;0.161169;-0.161169;0.0436657;0.0829165;-0.149799;0.161169;-0.139372;0.104001;-0.0286103;-0.161169;0.429784;0.429784;0.429784;-0.161169;-0.0286103;0.104001;-0.139372;0.161169;-0.149799;0.0829165;0.0436657;-0.161169;0.161169;-0.046362;-0.0511406;0.0557258;-0.0157013"
96000,0.11,15,31,1,-94.9929,6.25,30,0.3125,"-0.0110938;0.0178976;0.00325904;-0.034476;0.034476;-0.00135487;-0.0116615;0.0131708;-0.034476;0.034476;0.0161452;-0.0210412;-0.034476;-0.034476;0.287823;0.551616;0.287823;-0.034476;-0.034476;-0.0210412;0.0161452;0.034476;-0.034476;0.0131708;-0.0116615;-0.00135487;0.034476;-0.034476;0.00325904;0.0178976;-0.0110938"
96000,0.12,15,31,1,-94.9961,50,30,0.3125,"-0.0225265;0.073525;-0.0649226;-0.0652317;0.222469;-0.222469;0.0510539;0.135698;-0.222469;0.222469;-0.180911;0.106013;0.022364;-0.222469;0.444937;0.444937;0.444937;-0.222469;0.022364;0.106013;-0.180911;0.222469;-0.222469;0.135698;0.0510539;-0.222469;0.222469;-0.0652317;-0.0649226;0.073525;-0.0225265"
96000,0.13,20,41,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
96000,0.14,20,41,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
96000,0.16,20,41,1,-94.9989,25,40,0.416667,"-0.0226731;0.0517395;-0.00209703;-0.0951081;0.0951081;0.0047458;-0.0357811;-0.0161762;-0.00666905;0.0951081;-0.0951081;0.039094;-0.0181572;-0.0196149;0.0951081;-0.0951081;0.0660233;-0.0951081;-0.0159748;0.380432;0.380432;0.380432;-0.0159748;-0.0951081;0.0660233;-0.0951081;0.0951081;-0.0196149;-0.0181572;0.039094;-0.0951081;0.0951081;-0.00666905;-0.0161762;-0.0357811;0.0047458;0.0951081;-0.0951081;-0.00209703;0.0517395;-0.0226731"
96000,0.17,20,41,1,-94.9963,6.34766,40,0.416667,"-0.00583102;0.0288427;-0.0367965;-0.00378568;0.0541367;-0.0541367;0.0309093;-0.0319665;0.0370838;-0.000105227;-0.0393906;0.0541367;-0.0541367;0.0541367;-0.0541367;0.0541367;-0.0541367;0.0450744;-0.0541367;0.103671;0.852861;0.103671;-0.0541367;0.0450744;-0.0541367;0.0541367;-0.0541367;0.0541367;-0.0541367;0.0541367;-0.0393906;-0.000105227;0.0370838;-0.0319665;0.0309093;-0.0541367;0.0541367;-0.00378568;-0.0367965;0.0288427;-0.00583102"
96000,0.18,20,41,1,-95,3.51563,40,0.416667,"-0.00421665;0.013718;-0.00603048;-0.0217727;0.0217727;0.00918991;-0.00976365;-0.0217727;0.0217727;0.00835852;-0.0105438;0.00369171;-0.0217727;0.0217727;-0.0073246;0.0217727;-0.0217727;-0.0217727;-0.0217727;0.23681;0.619312;0.23681;-0.0217727;-0.0217727;-0.0217727;0.0217727;-0.0073246;0.0217727;-0.0217727;0.00369171;-0.0105438;0.00835852;0.0217727;-0.0217727;-0.00976365;0.00918991;0.0217727;-0.0217727;-0.00603048;0.013718;-0.00421665"
96000,0.19,20,41,1,-94.9975,3.41797,40,0.416667,"-0.00353508;0.0125752;-0.00872406;-0.014874;0.0213355;-0.00461375;0.00639362;-0.0213355;0.00620785;0.0213355;-0.0131936;0.00224695;-0.0213355;0.0213355;-0.00658117;0.0213355;-0.0213355;-0.0213355;-0.0213355;0.233326;0.624216;0.233326;-0.0213355;-0.0213355;-0.0213355;0.0213355;-0.00658117;0.0213355;-0.0213355;0.00224695;-0.0131936;0.0213355;0.00620785;-0.0213355;0.00639362;-0.00461375;0.0213355;-0.014874;-0.00872406;0.0125752;-0.00353508"
96000,0.21,20,41,1,-94.9959,50,40,0.416667,"0.0156534;-0.0822896;0.108071;0.0198028;-0.188189;0.188189;-0.0621808;0.04142;-0.08012;-0.0234624;0.188189;-0.188189;0.129015;-0.188189;0.188189;0.0354881;-0.188189;0.070848;-0.0486231;0.376377;0.376377;0.376377;-0.0486231;0.070848;-0.188189;0.0354881;0.188189;-0.188189;0.129015;-0.188189;0.188189;-0.0234624;-0.08012;0.04142;-0.0621808;0.188189;-0.188189;0.0198028;0.108071;-0.0822896;0.0156534"
96000,0.22,20,41,1,-94.9997,12.5,40,0.416667,"0.0308703;-0.043511;-0.00156398;0.062637;-0.062637;0.026252;-0.0257265;0.0354943;0.00702056;-0.062637;0.062637;-0.0441303;0.062637;-0.062637;-0.00989448;0.062637;-0.00125836;-0.062637;-0.062637;0.338536;0.501096;0.338536;-0.062637;-0.062637;-0.00125836;0.062637;-0.00989448;-0.062637;0.062637;-0.0441303;0.062637;-0.062637;0.00702056;0.0354943;-0.0257265;0.026252;-0.062637;0.062637;-0.00156398;-0.043511;0.0308703"
96000,0.23,15,31,1,-94.9966,50,30,0.3125,"-0.0173036;0.0952687;-0.112189;-0.0747484;0.340952;-0.340952;0.0118063;0.299742;-0.340952;0.239233;-0.157133;0.0314619;0.183863;-0.340952;0.340952;0.681904;0.340952;-0.340952;0.183863;0.0314619;-0.157133;0.239233;-0.340952;0.299742;0.0118063;-0.340952;0.340952;-0.0747484;-0.112189;0.0952687;-0.0173036"
96000,0.24,15,31,1,-94.9955,100,30,0.3125,"-0.0653627;0.150461;-0.0341628;-0.290488;0.462468;-0.211166;-0.237663;0.548508;-0.548508;0.149938;0.423669;-0.508629;-0.024699;0.274254;0.274254;0.274254;0.274254;0.274254;-0.024699;-0.508629;0.423669;0.149938;-0.548508;0.548508;-0.237663;-0.211166;0.462468;-0.290488;-0.0341628;0.150461;-0.0653627"
96000,0.26,15,31,1,-94.9954,50,30,0.3125,"-0.0230178;0.0750976;-0.062775;-0.0658285;0.221923;-0.221923;0.0498056;0.134412;-0.221923;0.221923;-0.177253;0.106324;0.0193902;-0.221923;0.443845;0.443845;0.443845;-0.221923;0.0193902;0.106324;-0.177253;0.221923;-0.221923;0.134412;0.0498056;-0.221923;0.221923;-0.0658285;-0.062775;0.0750976;-0.0230178"
96000,0.27,15,31,1,-94.9995,50,30,0.3125,"-0.0191988;0.0724736;-0.067098;-0.0595005;0.220296;-0.220296;0.0531689;0.13012;-0.220296;0.220296;-0.179197;0.106908;0.0217315;-0.220296;0.440592;0.440592;0.440592;-0.220296;0.0217315;0.106908;-0.179197;0.220296;-0.220296;0.13012;0.0531689;-0.220296;0.220296;-0.0595005;-0.067098;0.0724736;-0.0191988"
96000,0.28,11,23,1,-94.9854,4.19922,22,0.229167,"-0.00741837;0.0165561;0.00210487;-0.0227552;0.00106005;0.00892123;0.0249604;-0.0249604;-0.0249604;-0.0249604;0.254249;0.594406;0.254249;-0.0249604;-0.0249604;-0.0249604;0.0249604;0.00892123;0.00106005;-0.0227552;0.00210487;0.0165561;-0.00741837"
96000,0.29,11,23,1,-94.9854,4.19922,22,0.229167,"-0.0073272;0.01646;0.00180495;-0.0224099;0.00132896;0.00857938;0.0249698;-0.0249698;-0.0249698;-0.0249698;0.254189;0.594629;0.254189;-0.0249698;-0.0249698;-0.0249698;0.0249698;0.00857938;0.00132896;-0.0224099;0.00180495;0.01646;-0.0073272"
96000,0.31,11,23,1,-94.9951,4.19922,22,0.229167,"-0.00634786;0.0148572;0.0037228;-0.0245484;-0.00190316;0.0164917;0.0203592;-0.0245484;-0.0245484;-0.0245484;0.258716;0.584595;0.258716;-0.0245484;-0.0245484;-0.0245484;0.0203592;0.0164917;-0.00190316;-0.0245484;0.0037228;0.0148572;-0.00634786"
96000,0.32,11,23,1,-94.991,4.10156,22,0.229167,"-0.0058258;0.0178194;-0.00175141;-0.0243028;0.0051226;0.00883089;0.0230597;-0.0243028;-0.0243028;-0.0243028;0.253693;0.592525;0.253693;-0.0243028;-0.0243028;-0.0243028;0.0230597;0.00883089;0.0051226;-0.0243028;-0.00175141;0.0178194;-0.0058258"
96000,0.33,11,23,1,-94.991,4.10156,22,0.229167,"-0.00517667;0.0185262;-0.00256043;-0.0242932;0.00615184;0.0082124;0.0225001;-0.0242932;-0.0242932;-0.0242932;0.253374;0.592291;0.253374;-0.0242932;-0.0242932;-0.0242932;0.0225001;0.0082124;0.00615184;-0.0242932;-0.00256043;0.0185262;-0.00517667"
96000,0.34,11,23,1,-94.991,4.10156,22,0.229167,"-0.0045645;0.0190951;-0.0034265;-0.0242786;0.00716883;0.00777768;0.0220594;-0.0242786;-0.0242786;-0.0242786;0.253037;0.591935;0.253037;-0.0242786;-0.0242786;-0.0242786;0.0220594;0.00777768;0.00716883;-0.0242786;-0.0034265;0.0190951;-0.0045645"
96000,0.36,11,23,1,-94.9843,4.10156,22,0.229167,"-0.00344704;0.0202003;-0.00504254;-0.0242491;0.00917061;0.00694354;0.0213044;-0.0242491;-0.0242491;-0.0242491;0.252259;0.591216;0.252259;-0.0242491;-0.0242491;-0.0242491;0.0213044;0.00694354;0.00917061;-0.0242491;-0.00504254;0.0202003;-0.00344704"
96000,0.37,11,23,1,-94.9913,4.00391,22,0.229167,"-0.00634498;0.0166503;3.23041e-05;-0.0235933;0.00255815;0.00950547;0.0232936;-0.0235933;-0.0235933;-0.0235933;0.25405;0.589257;0.25405;-0.0235933;-0.0235933;-0.0235933;0.0232936;0.00950547;0.00255815;-0.0235933;3.23041e-05;0.0166503;-0.00634498"
96000,0.38,20,41,1,-94.9963,3.125,40,0.416667,"-0.0020071;0.00971197;-0.0087166;-0.012432;0.0189509;-0.00122182;0.00205405;-0.0189509;0.00800153;0.0189509;-0.010009;-0.00267899;-0.0189509;0.0189509;-0.00463205;0.0189509;-0.0189509;-0.0189509;-0.0189509;0.237666;0.60643;0.237666;-0.0189509;-0.0189509;-0.0189509;0.0189509;-0.00463205;0.0189509;-0.0189509;-0.00267899;-0.010009;0.0189509;0.00800153;-0.0189509;0.00205405;-0.00122182;0.0189509;-0.012432;-0.0087166;0.00971197;-0.0020071"
96000,0.39,20,41,1,-94.9974,3.125,38,0.395833,"-4.77781e-05;0.00877771;-0.0123409;-0.00820024;0.0189988;-0.00559574;0.00414899;-0.0189988;0.00888817;0.0189988;-0.0108642;-0.00111862;-0.0189988;0.0189988;-0.00576364;0.0189988;-0.0189988;-0.0189988;-0.0189988;0.237134;0.607963;0.237134;-0.0189988;-0.0189988;-0.0189988;0.0189988;-0.00576364;0.0189988;-0.0189988;-0.00111862;-0.0108642;0.0189988;0.00888817;-0.0189988;0.00414899;-0.00559574;0.0189988;-0.00820024;-0.0123409;0.00877771;-4.77781e-05"
96000,0.41,20,41,1,-94.9957,3.125,40,0.416667,"0.00252477;0.00668539;-0.0173185;-0.000831811;0.0189643;-0.0116291;0.00785129;-0.0189643;0.00898321;0.0189643;-0.0119227;-0.000602167;-0.0189643;0.0189643;-0.00561612;0.0189643;-0.0189643;-0.0189643;-0.0189643;0.237411;0.606857;0.237411;-0.0189643;-0.0189643;-0.0189643;0.0189643;-0.00561612;0.0189643;-0.0189643;-0.000602167;-0.0119227;0.0189643;0.00898321;-0.0189643;0.00785129;-0.0116291;0.0189643;-0.000831811;-0.0173185;0.00668539;0.00252477"
96000,0.42,20,41,1,-94.9996,3.125,40,0.416667,"0.00356134;0.00578728;-0.0189353;0.0023702;0.0189353;-0.0138971;0.00810032;-0.0189353;0.0098695;0.0189353;-0.0119175;-0.000955824;-0.0189353;0.0189353;-0.00577251;0.0189353;-0.0189353;-0.0189353;-0.0189353;0.23776;0.605931;0.23776;-0.0189353;-0.0189353;-0.0189353;0.0189353;-0.00577251;0.0189353;-0.0189353;-0.000955824;-0.0119175;0.0189353;0.0098695;-0.0189353;0.00810032;-0.0138971;0.0189353;0.0023702;-0.0189353;0.00578728;0.00356134"
96000,0.43,20,41,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
96000,0.44,20,41,1,-94.999,3.125,40,0.416667,"0.00291513;0.00626459;-0.0188157;0.00232408;0.0188157;-0.015736;0.00965928;-0.0164526;0.00580332;0.0188157;-0.00762145;-0.00354509;-0.0188157;0.0188157;-0.00535626;0.0188157;-0.0188157;-0.0188157;-0.0188157;0.239509;0.602103;0.239509;-0.0188157;-0.0188157;-0.0188157;0.0188157;-0.00535626;0.0188157;-0.0188157;-0.00354509;-0.00762145;0.0188157;0.00580332;-0.0164526;0.00965928;-0.015736;0.0188157;0.00232408;-0.0188157;0.00626459;0.00291513"
